Notes	State	State Code	Year	Year Code	Month	Month Code	Deaths
	West Virginia	54	1999	1999	"Mar., 1999"	Mar-99	34
	West Virginia	54	1999	1999	"Apr., 1999"	Apr-99	29
	West Virginia	54	1999	1999	"May, 1999"	May-99	13
	West Virginia	54	1999	1999	"Jun., 1999"	Jun-99	17
	West Virginia	54	1999	1999	"Jul., 1999"	Jul-99	11
	West Virginia	54	1999	1999	"Aug., 1999"	Aug-99	14
	West Virginia	54	1999	1999	"Sep., 1999"	Sep-99	16
	West Virginia	54	1999	1999	"Oct., 1999"	Oct-99	15
	West Virginia	54	1999	1999	"Nov., 1999"	Nov-99	21
	West Virginia	54	1999	1999	"Dec., 1999"	Dec-99	18
	West Virginia	54	2000	2000	"Jan., 2000"	Jan-00	22
	West Virginia	54	2000	2000	"Feb., 2000"	Feb-00	18
	West Virginia	54	2000	2000	"Mar., 2000"	Mar-00	23
	West Virginia	54	2000	2000	"Apr., 2000"	Apr-00	24
	West Virginia	54	2000	2000	"May, 2000"	May-00	21
	West Virginia	54	2000	2000	"Jun., 2000"	Jun-00	16
	West Virginia	54	2000	2000	"Jul., 2000"	Jul-00	15
	West Virginia	54	2000	2000	"Aug., 2000"	Aug-00	13
	West Virginia	54	2000	2000	"Sep., 2000"	Sep-00	25
	West Virginia	54	2000	2000	"Oct., 2000"	Oct-00	14
	West Virginia	54	2000	2000	"Nov., 2000"	Nov-00	18
	West Virginia	54	2000	2000	"Dec., 2000"	Dec-00	23
	West Virginia	54	2001	2001	"Jan., 2001"	Jan-01	19
	West Virginia	54	2001	2001	"Feb., 2001"	Feb-01	19
	West Virginia	54	2001	2001	"Mar., 2001"	Mar-01	12
	West Virginia	54	2001	2001	"Apr., 2001"	Apr-01	23
	West Virginia	54	2001	2001	"May, 2001"	May-01	23
	West Virginia	54	2001	2001	"Jun., 2001"	Jun-01	15
	West Virginia	54	2001	2001	"Jul., 2001"	Jul-01	17
	West Virginia	54	2001	2001	"Aug., 2001"	Aug-01	18
	West Virginia	54	2001	2001	"Sep., 2001"	Sep-01	22
	West Virginia	54	2001	2001	"Oct., 2001"	Oct-01	22
	West Virginia	54	2001	2001	"Nov., 2001"	Nov-01	28
	West Virginia	54	2001	2001	"Dec., 2001"	Dec-01	20
	West Virginia	54	2002	2002	"Jan., 2002"	Jan-02	14
	West Virginia	54	2002	2002	"Feb., 2002"	Feb-02	16
	West Virginia	54	2002	2002	"Mar., 2002"	Mar-02	27
	West Virginia	54	2002	2002	"Apr., 2002"	Apr-02	23
	West Virginia	54	2002	2002	"May, 2002"	May-02	16
	West Virginia	54	2002	2002	"Jun., 2002"	Jun-02	19
	West Virginia	54	2002	2002	"Jul., 2002"	Jul-02	16
	West Virginia	54	2002	2002	"Aug., 2002"	Aug-02	16
	West Virginia	54	2002	2002	"Sep., 2002"	Sep-02	18
	West Virginia	54	2002	2002	"Oct., 2002"	Oct-02	20
	West Virginia	54	2002	2002	"Nov., 2002"	Nov-02	15
	West Virginia	54	2002	2002	"Dec., 2002"	Dec-02	24
	West Virginia	54	2003	2003	"Jan., 2003"	Jan-03	19
	West Virginia	54	2003	2003	"Feb., 2003"	Feb-03	27
	West Virginia	54	2003	2003	"Mar., 2003"	Mar-03	13
	West Virginia	54	2003	2003	"Apr., 2003"	Apr-03	17
	West Virginia	54	2003	2003	"May, 2003"	May-03	17
	West Virginia	54	2003	2003	"Jun., 2003"	Jun-03	17
	West Virginia	54	2003	2003	"Jul., 2003"	Jul-03	14
	West Virginia	54	2003	2003	"Aug., 2003"	Aug-03	19
	West Virginia	54	2003	2003	"Sep., 2003"	Sep-03	14
	West Virginia	54	2003	2003	"Oct., 2003"	Oct-03	19
	West Virginia	54	2003	2003	"Nov., 2003"	Nov-03	22
	West Virginia	54	2003	2003	"Dec., 2003"	Dec-03	20
	West Virginia	54	2004	2004	"Jan., 2004"	Jan-04	23
	West Virginia	54	2004	2004	"Feb., 2004"	Feb-04	26
	West Virginia	54	2004	2004	"Mar., 2004"	Mar-04	32
	West Virginia	54	2004	2004	"Apr., 2004"	Apr-04	29
	West Virginia	54	2004	2004	"May, 2004"	May-04	13
	West Virginia	54	2004	2004	"Jun., 2004"	Jun-04	18
	West Virginia	54	2004	2004	"Jul., 2004"	Jul-04	26
	West Virginia	54	2004	2004	"Aug., 2004"	Aug-04	15
	West Virginia	54	2004	2004	"Sep., 2004"	Sep-04	24
	West Virginia	54	2004	2004	"Oct., 2004"	Oct-04	23
	West Virginia	54	2004	2004	"Nov., 2004"	Nov-04	22
	West Virginia	54	2004	2004	"Dec., 2004"	Dec-04	10
	West Virginia	54	2005	2005	"Jan., 2005"	Jan-05	23
	West Virginia	54	2005	2005	"Feb., 2005"	Feb-05	26
	West Virginia	54	2005	2005	"Mar., 2005"	Mar-05	36
	West Virginia	54	2005	2005	"Apr., 2005"	Apr-05	28
	West Virginia	54	2005	2005	"May, 2005"	May-05	28
	West Virginia	54	2005	2005	"Jun., 2005"	Jun-05	20
	West Virginia	54	2005	2005	"Jul., 2005"	Jul-05	22
	West Virginia	54	2005	2005	"Aug., 2005"	Aug-05	Suppressed
	West Virginia	54	2005	2005	"Sep., 2005"	Sep-05	21
	West Virginia	54	2005	2005	"Oct., 2005"	Oct-05	16
	West Virginia	54	2005	2005	"Nov., 2005"	Nov-05	23
	West Virginia	54	2005	2005	"Dec., 2005"	Dec-05	16
	West Virginia	54	2006	2006	"Jan., 2006"	Jan-06	27
	West Virginia	54	2006	2006	"Feb., 2006"	Feb-06	16
	West Virginia	54	2006	2006	"Mar., 2006"	Mar-06	20
	West Virginia	54	2006	2006	"Apr., 2006"	Apr-06	36
	West Virginia	54	2006	2006	"May, 2006"	May-06	20
	West Virginia	54	2006	2006	"Jun., 2006"	Jun-06	13
	West Virginia	54	2006	2006	"Jul., 2006"	Jul-06	31
	West Virginia	54	2006	2006	"Aug., 2006"	Aug-06	23
	West Virginia	54	2006	2006	"Sep., 2006"	Sep-06	23
	West Virginia	54	2006	2006	"Oct., 2006"	Oct-06	26
	West Virginia	54	2006	2006	"Nov., 2006"	Nov-06	22
	West Virginia	54	2006	2006	"Dec., 2006"	Dec-06	21
	West Virginia	54	2007	2007	"Jan., 2007"	Jan-07	26
	West Virginia	54	2007	2007	"Feb., 2007"	Feb-07	25
	West Virginia	54	2007	2007	"Mar., 2007"	Mar-07	18
	West Virginia	54	2007	2007	"Apr., 2007"	Apr-07	26
	West Virginia	54	2007	2007	"May, 2007"	May-07	22
	West Virginia	54	2007	2007	"Jun., 2007"	Jun-07	23
	West Virginia	54	2007	2007	"Jul., 2007"	Jul-07	26
	West Virginia	54	2007	2007	"Aug., 2007"	Aug-07	18
	West Virginia	54	2007	2007	"Sep., 2007"	Sep-07	33
	West Virginia	54	2007	2007	"Oct., 2007"	Oct-07	29
	West Virginia	54	2007	2007	"Nov., 2007"	Nov-07	14
	West Virginia	54	2007	2007	"Dec., 2007"	Dec-07	28
	West Virginia	54	2008	2008	"Jan., 2008"	Jan-08	28
	West Virginia	54	2008	2008	"Feb., 2008"	Feb-08	34
	West Virginia	54	2008	2008	"Mar., 2008"	Mar-08	35
	West Virginia	54	2008	2008	"Apr., 2008"	Apr-08	27
	West Virginia	54	2008	2008	"May, 2008"	May-08	24
	West Virginia	54	2008	2008	"Jun., 2008"	Jun-08	17
	West Virginia	54	2008	2008	"Jul., 2008"	Jul-08	32
	West Virginia	54	2008	2008	"Aug., 2008"	Aug-08	26
	West Virginia	54	2008	2008	"Sep., 2008"	Sep-08	27
	West Virginia	54	2008	2008	"Oct., 2008"	Oct-08	25
	West Virginia	54	2008	2008	"Nov., 2008"	Nov-08	29
	West Virginia	54	2008	2008	"Dec., 2008"	Dec-08	21
	West Virginia	54	2009	2009	"Jan., 2009"	Jan-09	26
	West Virginia	54	2009	2009	"Feb., 2009"	Feb-09	27
	West Virginia	54	2009	2009	"Mar., 2009"	Mar-09	28
	West Virginia	54	2009	2009	"Apr., 2009"	Apr-09	23
	West Virginia	54	2009	2009	"May, 2009"	May-09	22
	West Virginia	54	2009	2009	"Jun., 2009"	Jun-09	24
	West Virginia	54	2009	2009	"Jul., 2009"	Jul-09	13
	West Virginia	54	2009	2009	"Aug., 2009"	Aug-09	21
	West Virginia	54	2009	2009	"Sep., 2009"	Sep-09	34
	West Virginia	54	2009	2009	"Oct., 2009"	Oct-09	22
	West Virginia	54	2009	2009	"Nov., 2009"	Nov-09	33
	West Virginia	54	2009	2009	"Dec., 2009"	Dec-09	30
	West Virginia	54	2010	2010	"Jan., 2010"	Jan-10	31
	West Virginia	54	2010	2010	"Feb., 2010"	Feb-10	25
	West Virginia	54	2010	2010	"Mar., 2010"	Mar-10	22
	West Virginia	54	2010	2010	"Apr., 2010"	Apr-10	24
	West Virginia	54	2010	2010	"May, 2010"	May-10	33
	West Virginia	54	2010	2010	"Jun., 2010"	Jun-10	31
	West Virginia	54	2010	2010	"Jul., 2010"	Jul-10	26
	West Virginia	54	2010	2010	"Aug., 2010"	Aug-10	20
	West Virginia	54	2010	2010	"Sep., 2010"	Sep-10	21
	West Virginia	54	2010	2010	"Oct., 2010"	Oct-10	39
	West Virginia	54	2010	2010	"Nov., 2010"	Nov-10	26
	West Virginia	54	2010	2010	"Dec., 2010"	Dec-10	29
	West Virginia	54	2011	2011	"Jan., 2011"	Jan-11	29
	West Virginia	54	2011	2011	"Feb., 2011"	Feb-11	34
	West Virginia	54	2011	2011	"Mar., 2011"	Mar-11	28
	West Virginia	54	2011	2011	"Apr., 2011"	Apr-11	25
	West Virginia	54	2011	2011	"May, 2011"	May-11	16
	West Virginia	54	2011	2011	"Jun., 2011"	Jun-11	17
	West Virginia	54	2011	2011	"Jul., 2011"	Jul-11	19
	West Virginia	54	2011	2011	"Aug., 2011"	Aug-11	25
	West Virginia	54	2011	2011	"Sep., 2011"	Sep-11	18
	West Virginia	54	2011	2011	"Oct., 2011"	Oct-11	31
	West Virginia	54	2011	2011	"Nov., 2011"	Nov-11	17
	West Virginia	54	2011	2011	"Dec., 2011"	Dec-11	28
	West Virginia	54	2012	2012	"Jan., 2012"	Jan-12	36
	West Virginia	54	2012	2012	"Feb., 2012"	Feb-12	22
	West Virginia	54	2012	2012	"Mar., 2012"	Mar-12	31
	West Virginia	54	2012	2012	"Apr., 2012"	Apr-12	33
	West Virginia	54	2012	2012	"May, 2012"	May-12	22
	West Virginia	54	2012	2012	"Jun., 2012"	Jun-12	28
	West Virginia	54	2012	2012	"Jul., 2012"	Jul-12	20
	West Virginia	54	2012	2012	"Aug., 2012"	Aug-12	30
	West Virginia	54	2012	2012	"Sep., 2012"	Sep-12	24
	West Virginia	54	2012	2012	"Oct., 2012"	Oct-12	21
	West Virginia	54	2012	2012	"Nov., 2012"	Nov-12	22
	West Virginia	54	2012	2012	"Dec., 2012"	Dec-12	34
	West Virginia	54	2013	2013	"Jan., 2013"	Jan-13	27
	West Virginia	54	2013	2013	"Feb., 2013"	Feb-13	21
	West Virginia	54	2013	2013	"Mar., 2013"	Mar-13	31
	West Virginia	54	2013	2013	"Apr., 2013"	Apr-13	19
	West Virginia	54	2013	2013	"May, 2013"	May-13	17
	West Virginia	54	2013	2013	"Jun., 2013"	Jun-13	37
	West Virginia	54	2013	2013	"Jul., 2013"	Jul-13	34
	West Virginia	54	2013	2013	"Aug., 2013"	Aug-13	24
	West Virginia	54	2013	2013	"Sep., 2013"	Sep-13	28
	West Virginia	54	2013	2013	"Oct., 2013"	Oct-13	33
	West Virginia	54	2013	2013	"Nov., 2013"	Nov-13	13
	West Virginia	54	2013	2013	"Dec., 2013"	Dec-13	27
	West Virginia	54	2014	2014	"Jan., 2014"	Jan-14	32
	West Virginia	54	2014	2014	"Feb., 2014"	Feb-14	22
	West Virginia	54	2014	2014	"Mar., 2014"	Mar-14	33
	West Virginia	54	2014	2014	"Apr., 2014"	Apr-14	24
	West Virginia	54	2014	2014	"May, 2014"	May-14	21
	West Virginia	54	2014	2014	"Jun., 2014"	Jun-14	16
	West Virginia	54	2014	2014	"Jul., 2014"	Jul-14	20
	West Virginia	54	2014	2014	"Aug., 2014"	Aug-14	13
	West Virginia	54	2014	2014	"Sep., 2014"	Sep-14	23
	West Virginia	54	2014	2014	"Oct., 2014"	Oct-14	28
	West Virginia	54	2014	2014	"Nov., 2014"	Nov-14	24
	West Virginia	54	2014	2014	"Dec., 2014"	Dec-14	26
	West Virginia	54	2015	2015	"Jan., 2015"	Jan-15	32
	West Virginia	54	2015	2015	"Feb., 2015"	Feb-15	29
	West Virginia	54	2015	2015	"Mar., 2015"	Mar-15	27
	West Virginia	54	2015	2015	"Apr., 2015"	Apr-15	22
	West Virginia	54	2015	2015	"May, 2015"	May-15	21
	West Virginia	54	2015	2015	"Jun., 2015"	Jun-15	25
	West Virginia	54	2015	2015	"Jul., 2015"	Jul-15	15
	West Virginia	54	2015	2015	"Aug., 2015"	Aug-15	25
	West Virginia	54	2015	2015	"Sep., 2015"	Sep-15	22
	West Virginia	54	2015	2015	"Oct., 2015"	Oct-15	17
	West Virginia	54	2015	2015	"Nov., 2015"	Nov-15	25
	West Virginia	54	2015	2015	"Dec., 2015"	Dec-15	22
	West Virginia	54	2016	2016	"Jan., 2016"	Jan-16	28
	West Virginia	54	2016	2016	"Feb., 2016"	Feb-16	29
	West Virginia	54	2016	2016	"Mar., 2016"	Mar-16	34
	West Virginia	54	2016	2016	"Apr., 2016"	Apr-16	25
	West Virginia	54	2016	2016	"May, 2016"	May-16	22
	West Virginia	54	2016	2016	"Jun., 2016"	Jun-16	22
	West Virginia	54	2016	2016	"Jul., 2016"	Jul-16	21
	West Virginia	54	2016	2016	"Aug., 2016"	Aug-16	22
	West Virginia	54	2016	2016	"Sep., 2016"	Sep-16	19
	West Virginia	54	2016	2016	"Oct., 2016"	Oct-16	26
	West Virginia	54	2016	2016	"Nov., 2016"	Nov-16	21
	West Virginia	54	2016	2016	"Dec., 2016"	Dec-16	25
	West Virginia	54	2017	2017	"Jan., 2017"	Jan-17	37
	West Virginia	54	2017	2017	"Feb., 2017"	Feb-17	29
	West Virginia	54	2017	2017	"Mar., 2017"	Mar-17	23
	West Virginia	54	2017	2017	"Apr., 2017"	Apr-17	26
	West Virginia	54	2017	2017	"May, 2017"	May-17	32
	West Virginia	54	2017	2017	"Jun., 2017"	Jun-17	21
	West Virginia	54	2017	2017	"Jul., 2017"	Jul-17	20
	West Virginia	54	2017	2017	"Aug., 2017"	Aug-17	17
	West Virginia	54	2017	2017	"Sep., 2017"	Sep-17	19
	West Virginia	54	2017	2017	"Oct., 2017"	Oct-17	18
	West Virginia	54	2017	2017	"Nov., 2017"	Nov-17	22
	West Virginia	54	2017	2017	"Dec., 2017"	Dec-17	25
	West Virginia	54	2018	2018	"Jan., 2018"	Jan-18	31
	West Virginia	54	2018	2018	"Feb., 2018"	Feb-18	20
	West Virginia	54	2018	2018	"Mar., 2018"	Mar-18	27
	West Virginia	54	2018	2018	"Apr., 2018"	Apr-18	23
	West Virginia	54	2018	2018	"May, 2018"	May-18	21
	West Virginia	54	2018	2018	"Jun., 2018"	Jun-18	26
	West Virginia	54	2018	2018	"Jul., 2018"	Jul-18	20
	West Virginia	54	2018	2018	"Aug., 2018"	Aug-18	21
	West Virginia	54	2018	2018	"Sep., 2018"	Sep-18	14
	West Virginia	54	2018	2018	"Oct., 2018"	Oct-18	25
	West Virginia	54	2018	2018	"Nov., 2018"	Nov-18	26
	West Virginia	54	2018	2018	"Dec., 2018"	Dec-18	23
	West Virginia	54	2019	2019	"Jan., 2019"	Jan-19	26
	West Virginia	54	2019	2019	"Feb., 2019"	Feb-19	22
	West Virginia	54	2019	2019	"Mar., 2019"	Mar-19	26
	West Virginia	54	2019	2019	"Apr., 2019"	Apr-19	34
	West Virginia	54	2019	2019	"May, 2019"	May-19	22
	West Virginia	54	2019	2019	"Jun., 2019"	Jun-19	23
	West Virginia	54	2019	2019	"Jul., 2019"	Jul-19	21
	West Virginia	54	2019	2019	"Aug., 2019"	Aug-19	30
	West Virginia	54	2019	2019	"Sep., 2019"	Sep-19	33
	West Virginia	54	2019	2019	"Oct., 2019"	Oct-19	30
	West Virginia	54	2019	2019	"Nov., 2019"	Nov-19	28
	West Virginia	54	2019	2019	"Dec., 2019"	Dec-19	22
	Wisconsin	55	1999	1999	"Jan., 1999"	Jan-99	33
	Wisconsin	55	1999	1999	"Feb., 1999"	Feb-99	41
	Wisconsin	55	1999	1999	"Mar., 1999"	Mar-99	39
	Wisconsin	55	1999	1999	"Apr., 1999"	Apr-99	33
	Wisconsin	55	1999	1999	"May, 1999"	May-99	29
	Wisconsin	55	1999	1999	"Jun., 1999"	Jun-99	32
	Wisconsin	55	1999	1999	"Jul., 1999"	Jul-99	30
	Wisconsin	55	1999	1999	"Aug., 1999"	Aug-99	27
	Wisconsin	55	1999	1999	"Sep., 1999"	Sep-99	31
	Wisconsin	55	1999	1999	"Oct., 1999"	Oct-99	40
	Wisconsin	55	1999	1999	"Nov., 1999"	Nov-99	33
	Wisconsin	55	1999	1999	"Dec., 1999"	Dec-99	41
	Wisconsin	55	2000	2000	"Jan., 2000"	Jan-00	52
	Wisconsin	55	2000	2000	"Feb., 2000"	Feb-00	36
	Wisconsin	55	2000	2000	"Mar., 2000"	Mar-00	30
	Wisconsin	55	2000	2000	"Apr., 2000"	Apr-00	35
	Wisconsin	55	2000	2000	"May, 2000"	May-00	31
	Wisconsin	55	2000	2000	"Jun., 2000"	Jun-00	42
	Wisconsin	55	2000	2000	"Jul., 2000"	Jul-00	23
	Wisconsin	55	2000	2000	"Aug., 2000"	Aug-00	31
	Wisconsin	55	2000	2000	"Sep., 2000"	Sep-00	39
	Wisconsin	55	2000	2000	"Oct., 2000"	Oct-00	38
	Wisconsin	55	2000	2000	"Nov., 2000"	Nov-00	33
	Wisconsin	55	2000	2000	"Dec., 2000"	Dec-00	32
	Wisconsin	55	2001	2001	"Jan., 2001"	Jan-01	45
	Wisconsin	55	2001	2001	"Feb., 2001"	Feb-01	47
	Wisconsin	55	2001	2001	"Mar., 2001"	Mar-01	35
	Wisconsin	55	2001	2001	"Apr., 2001"	Apr-01	44
	Wisconsin	55	2001	2001	"May, 2001"	May-01	38
	Wisconsin	55	2001	2001	"Jun., 2001"	Jun-01	34
	Wisconsin	55	2001	2001	"Jul., 2001"	Jul-01	42
	Wisconsin	55	2001	2001	"Aug., 2001"	Aug-01	25
	Wisconsin	55	2001	2001	"Sep., 2001"	Sep-01	37
	Wisconsin	55	2001	2001	"Oct., 2001"	Oct-01	32
	Wisconsin	55	2001	2001	"Nov., 2001"	Nov-01	37
	Wisconsin	55	2001	2001	"Dec., 2001"	Dec-01	36
	Wisconsin	55	2002	2002	"Jan., 2002"	Jan-02	34
	Wisconsin	55	2002	2002	"Feb., 2002"	Feb-02	43
	Wisconsin	55	2002	2002	"Mar., 2002"	Mar-02	44
	Wisconsin	55	2002	2002	"Apr., 2002"	Apr-02	37
	Wisconsin	55	2002	2002	"May, 2002"	May-02	32
	Wisconsin	55	2002	2002	"Jun., 2002"	Jun-02	32
	Wisconsin	55	2002	2002	"Jul., 2002"	Jul-02	35
	Wisconsin	55	2002	2002	"Aug., 2002"	Aug-02	26
	Wisconsin	55	2002	2002	"Sep., 2002"	Sep-02	28
	Wisconsin	55	2002	2002	"Oct., 2002"	Oct-02	38
	Wisconsin	55	2002	2002	"Nov., 2002"	Nov-02	25
	Wisconsin	55	2002	2002	"Dec., 2002"	Dec-02	41
	Wisconsin	55	2003	2003	"Jan., 2003"	Jan-03	46
	Wisconsin	55	2003	2003	"Feb., 2003"	Feb-03	55
	Wisconsin	55	2003	2003	"Mar., 2003"	Mar-03	30
	Wisconsin	55	2003	2003	"Apr., 2003"	Apr-03	40
	Wisconsin	55	2003	2003	"May, 2003"	May-03	38
	Wisconsin	55	2003	2003	"Jun., 2003"	Jun-03	42
	Wisconsin	55	2003	2003	"Jul., 2003"	Jul-03	33
	Wisconsin	55	2003	2003	"Aug., 2003"	Aug-03	31
	Wisconsin	55	2003	2003	"Sep., 2003"	Sep-03	31
	Wisconsin	55	2003	2003	"Oct., 2003"	Oct-03	39
	Wisconsin	55	2003	2003	"Nov., 2003"	Nov-03	35
	Wisconsin	55	2003	2003	"Dec., 2003"	Dec-03	36
	Wisconsin	55	2004	2004	"Jan., 2004"	Jan-04	54
	Wisconsin	55	2004	2004	"Feb., 2004"	Feb-04	35
	Wisconsin	55	2004	2004	"Mar., 2004"	Mar-04	47
	Wisconsin	55	2004	2004	"Apr., 2004"	Apr-04	50
	Wisconsin	55	2004	2004	"May, 2004"	May-04	44
	Wisconsin	55	2004	2004	"Jun., 2004"	Jun-04	35
	Wisconsin	55	2004	2004	"Jul., 2004"	Jul-04	41
	Wisconsin	55	2004	2004	"Aug., 2004"	Aug-04	45
	Wisconsin	55	2004	2004	"Sep., 2004"	Sep-04	41
	Wisconsin	55	2004	2004	"Oct., 2004"	Oct-04	36
	Wisconsin	55	2004	2004	"Nov., 2004"	Nov-04	28
	Wisconsin	55	2004	2004	"Dec., 2004"	Dec-04	42
	Wisconsin	55	2005	2005	"Jan., 2005"	Jan-05	58
	Wisconsin	55	2005	2005	"Feb., 2005"	Feb-05	45
	Wisconsin	55	2005	2005	"Mar., 2005"	Mar-05	40
	Wisconsin	55	2005	2005	"Apr., 2005"	Apr-05	45
	Wisconsin	55	2005	2005	"May, 2005"	May-05	39
	Wisconsin	55	2005	2005	"Jun., 2005"	Jun-05	37
	Wisconsin	55	2005	2005	"Jul., 2005"	Jul-05	40
	Wisconsin	55	2005	2005	"Aug., 2005"	Aug-05	35
	Wisconsin	55	2005	2005	"Sep., 2005"	Sep-05	25
	Wisconsin	55	2005	2005	"Oct., 2005"	Oct-05	43
	Wisconsin	55	2005	2005	"Nov., 2005"	Nov-05	47
	Wisconsin	55	2005	2005	"Dec., 2005"	Dec-05	41
	Wisconsin	55	2006	2006	"Jan., 2006"	Jan-06	42
	Wisconsin	55	2006	2006	"Feb., 2006"	Feb-06	36
	Wisconsin	55	2006	2006	"Mar., 2006"	Mar-06	45
	Wisconsin	55	2006	2006	"Apr., 2006"	Apr-06	40
	Wisconsin	55	2006	2006	"May, 2006"	May-06	32
	Wisconsin	55	2006	2006	"Jun., 2006"	Jun-06	31
	Wisconsin	55	2006	2006	"Jul., 2006"	Jul-06	38
	Wisconsin	55	2006	2006	"Aug., 2006"	Aug-06	36
	Wisconsin	55	2006	2006	"Sep., 2006"	Sep-06	33
	Wisconsin	55	2006	2006	"Oct., 2006"	Oct-06	37
	Wisconsin	55	2006	2006	"Nov., 2006"	Nov-06	44
	Wisconsin	55	2006	2006	"Dec., 2006"	Dec-06	52
	Wisconsin	55	2007	2007	"Jan., 2007"	Jan-07	50
	Wisconsin	55	2007	2007	"Feb., 2007"	Feb-07	40
	Wisconsin	55	2007	2007	"Mar., 2007"	Mar-07	53
	Wisconsin	55	2007	2007	"Apr., 2007"	Apr-07	41
	Wisconsin	55	2007	2007	"May, 2007"	May-07	47
	Wisconsin	55	2007	2007	"Jun., 2007"	Jun-07	30
	Wisconsin	55	2007	2007	"Jul., 2007"	Jul-07	36
	Wisconsin	55	2007	2007	"Aug., 2007"	Aug-07	37
	Wisconsin	55	2007	2007	"Sep., 2007"	Sep-07	47
	Wisconsin	55	2007	2007	"Oct., 2007"	Oct-07	60
	Wisconsin	55	2007	2007	"Nov., 2007"	Nov-07	48
	Wisconsin	55	2007	2007	"Dec., 2007"	Dec-07	38
	Wisconsin	55	2008	2008	"Jan., 2008"	Jan-08	59
	Wisconsin	55	2008	2008	"Feb., 2008"	Feb-08	39
	Wisconsin	55	2008	2008	"Mar., 2008"	Mar-08	59
	Wisconsin	55	2008	2008	"Apr., 2008"	Apr-08	48
	Wisconsin	55	2008	2008	"May, 2008"	May-08	29
	Wisconsin	55	2008	2008	"Jun., 2008"	Jun-08	56
	Wisconsin	55	2008	2008	"Jul., 2008"	Jul-08	51
	Wisconsin	55	2008	2008	"Aug., 2008"	Aug-08	37
	Wisconsin	55	2008	2008	"Sep., 2008"	Sep-08	35
	Wisconsin	55	2008	2008	"Oct., 2008"	Oct-08	41
	Wisconsin	55	2008	2008	"Nov., 2008"	Nov-08	47
	Wisconsin	55	2008	2008	"Dec., 2008"	Dec-08	41
	Wisconsin	55	2009	2009	"Jan., 2009"	Jan-09	55
	Wisconsin	55	2009	2009	"Feb., 2009"	Feb-09	41
	Wisconsin	55	2009	2009	"Mar., 2009"	Mar-09	61
	Wisconsin	55	2009	2009	"Apr., 2009"	Apr-09	43
	Wisconsin	55	2009	2009	"May, 2009"	May-09	50
	Wisconsin	55	2009	2009	"Jun., 2009"	Jun-09	45
	Wisconsin	55	2009	2009	"Jul., 2009"	Jul-09	39
	Wisconsin	55	2009	2009	"Aug., 2009"	Aug-09	36
	Wisconsin	55	2009	2009	"Sep., 2009"	Sep-09	36
	Wisconsin	55	2009	2009	"Oct., 2009"	Oct-09	48
	Wisconsin	55	2009	2009	"Nov., 2009"	Nov-09	47
	Wisconsin	55	2009	2009	"Dec., 2009"	Dec-09	48
	Wisconsin	55	2010	2010	"Jan., 2010"	Jan-10	54
	Wisconsin	55	2010	2010	"Feb., 2010"	Feb-10	44
	Wisconsin	55	2010	2010	"Mar., 2010"	Mar-10	49
	Wisconsin	55	2010	2010	"Apr., 2010"	Apr-10	45
	Wisconsin	55	2010	2010	"May, 2010"	May-10	50
	Wisconsin	55	2010	2010	"Jun., 2010"	Jun-10	31
	Wisconsin	55	2010	2010	"Jul., 2010"	Jul-10	45
	Wisconsin	55	2010	2010	"Aug., 2010"	Aug-10	50
	Wisconsin	55	2010	2010	"Sep., 2010"	Sep-10	44
	Wisconsin	55	2010	2010	"Oct., 2010"	Oct-10	49
	Wisconsin	55	2010	2010	"Nov., 2010"	Nov-10	52
	Wisconsin	55	2010	2010	"Dec., 2010"	Dec-10	42
	Wisconsin	55	2011	2011	"Jan., 2011"	Jan-11	48
	Wisconsin	55	2011	2011	"Feb., 2011"	Feb-11	50
	Wisconsin	55	2011	2011	"Mar., 2011"	Mar-11	44
	Wisconsin	55	2011	2011	"Apr., 2011"	Apr-11	53
	Wisconsin	55	2011	2011	"May, 2011"	May-11	60
	Wisconsin	55	2011	2011	"Jun., 2011"	Jun-11	48
	Wisconsin	55	2011	2011	"Jul., 2011"	Jul-11	43
	Wisconsin	55	2011	2011	"Aug., 2011"	Aug-11	58
	Wisconsin	55	2011	2011	"Sep., 2011"	Sep-11	54
	Wisconsin	55	2011	2011	"Oct., 2011"	Oct-11	60
	Wisconsin	55	2011	2011	"Nov., 2011"	Nov-11	36
	Wisconsin	55	2011	2011	"Dec., 2011"	Dec-11	64
	Wisconsin	55	2012	2012	"Jan., 2012"	Jan-12	57
	Wisconsin	55	2012	2012	"Feb., 2012"	Feb-12	45
	Wisconsin	55	2012	2012	"Mar., 2012"	Mar-12	61
	Wisconsin	55	2012	2012	"Apr., 2012"	Apr-12	49
	Wisconsin	55	2012	2012	"May, 2012"	May-12	57
	Wisconsin	55	2012	2012	"Jun., 2012"	Jun-12	31
	Wisconsin	55	2012	2012	"Jul., 2012"	Jul-12	47
	Wisconsin	55	2012	2012	"Aug., 2012"	Aug-12	37
	Wisconsin	55	2012	2012	"Sep., 2012"	Sep-12	30
	Wisconsin	55	2012	2012	"Oct., 2012"	Oct-12	51
	Wisconsin	55	2012	2012	"Nov., 2012"	Nov-12	57
	Wisconsin	55	2012	2012	"Dec., 2012"	Dec-12	50
	Wisconsin	55	2013	2013	"Jan., 2013"	Jan-13	63
	Wisconsin	55	2013	2013	"Feb., 2013"	Feb-13	48
	Wisconsin	55	2013	2013	"Mar., 2013"	Mar-13	54
	Wisconsin	55	2013	2013	"Apr., 2013"	Apr-13	50
